Timestamp,Roll(rads),Pitch(rads),Yaw(rads)
04-May-2019 22:06:18.346, 0.8363, 1.5011,-0.9239
04-May-2019 22:06:18.348, 0.8363, 1.5011,-0.9239
04-May-2019 22:06:18.350, 0.8363, 1.5011,-0.9239
04-May-2019 22:06:18.351, 0.8331, 1.5012,-0.9209
04-May-2019 22:06:18.365, 0.8261, 1.5012,-0.9143
04-May-2019 22:06:18.384, 0.8124, 1.5010,-0.9011
04-May-2019 22:06:18.404, 0.8006, 1.5004,-0.8896
04-May-2019 22:06:18.423, 0.7889, 1.4992,-0.8785
04-May-2019 22:06:18.443, 0.7770, 1.4976,-0.8671
04-May-2019 22:06:18.462, 0.7711, 1.4965,-0.8616
04-May-2019 22:06:18.482, 0.7724, 1.4960,-0.8628
04-May-2019 22:06:18.501, 0.7718, 1.4953,-0.8614
04-May-2019 22:06:18.521, 0.7694, 1.4949,-0.8584
04-May-2019 22:06:18.540, 0.7673, 1.4948,-0.8562
04-May-2019 22:06:18.559, 0.7605, 1.4947,-0.8492
04-May-2019 22:06:18.579, 0.7473, 1.4941,-0.8357
04-May-2019 22:06:18.599, 0.7299, 1.4931,-0.8177
04-May-2019 22:06:18.618, 0.7114, 1.4922,-0.7986
04-May-2019 22:06:18.637, 0.6878, 1.4914,-0.7745
04-May-2019 22:06:18.657, 0.6612, 1.4903,-0.7477
04-May-2019 22:06:18.678, 0.6404, 1.4893,-0.7265
04-May-2019 22:06:18.697, 0.6270, 1.4885,-0.7121
04-May-2019 22:06:18.717, 0.6129, 1.4874,-0.6973
04-May-2019 22:06:18.735, 0.5958, 1.4858,-0.6806
04-May-2019 22:06:18.754, 0.5837, 1.4843,-0.6692
04-May-2019 22:06:18.774, 0.5693, 1.4819,-0.6555
04-May-2019 22:06:18.793, 0.5579, 1.4788,-0.6436
04-May-2019 22:06:18.813, 0.5474, 1.4751,-0.6321
04-May-2019 22:06:18.832, 0.5375, 1.4714,-0.6209
04-May-2019 22:06:18.852, 0.5240, 1.4677,-0.6070
04-May-2019 22:06:18.872, 0.5062, 1.4636,-0.5893
04-May-2019 22:06:18.891, 0.4876, 1.4593,-0.5712
04-May-2019 22:06:18.911, 0.4717, 1.4552,-0.5555
04-May-2019 22:06:18.930, 0.4606, 1.4520,-0.5444
04-May-2019 22:06:18.949, 0.4407, 1.4470,-0.5248
04-May-2019 22:06:18.968, 0.4183, 1.4417,-0.5028
04-May-2019 22:06:18.988, 0.4006, 1.4374,-0.4850
04-May-2019 22:06:19.007, 0.3890, 1.4341,-0.4723
04-May-2019 22:06:19.027, 0.3710, 1.4288,-0.4526
04-May-2019 22:06:19.047, 0.3493, 1.4215,-0.4285
04-May-2019 22:06:19.067, 0.3327, 1.4149,-0.4105
04-May-2019 22:06:19.086, 0.3208, 1.4099,-0.3986
04-May-2019 22:06:19.105, 0.3114, 1.4062,-0.3897
04-May-2019 22:06:19.124, 0.2964, 1.4006,-0.3756
04-May-2019 22:06:19.143, 0.2813, 1.3947,-0.3608
04-May-2019 22:06:19.163, 0.2678, 1.3889,-0.3473
04-May-2019 22:06:19.183, 0.2563, 1.3827,-0.3355
04-May-2019 22:06:19.202, 0.2444, 1.3766,-0.3237
04-May-2019 22:06:19.222, 0.2320, 1.3719,-0.3124
04-May-2019 22:06:19.241, 0.2204, 1.3686,-0.3031
04-May-2019 22:06:19.261, 0.2127, 1.3664,-0.2973
04-May-2019 22:06:19.280, 0.2049, 1.3628,-0.2907
04-May-2019 22:06:19.299, 0.1988, 1.3577,-0.2842
04-May-2019 22:06:19.319, 0.1918, 1.3509,-0.2764
04-May-2019 22:06:19.338, 0.1844, 1.3442,-0.2695
04-May-2019 22:06:19.357, 0.1775, 1.3384,-0.2641
04-May-2019 22:06:19.377, 0.1707, 1.3328,-0.2590
04-May-2019 22:06:19.398, 0.1639, 1.3262,-0.2538
04-May-2019 22:06:19.417, 0.1587, 1.3182,-0.2494
04-May-2019 22:06:19.437, 0.1571, 1.3098,-0.2473
04-May-2019 22:06:19.455, 0.1578, 1.3038,-0.2471
04-May-2019 22:06:19.474, 0.1603, 1.2962,-0.2478
04-May-2019 22:06:19.494, 0.1636, 1.2892,-0.2482
04-May-2019 22:06:19.513, 0.1654, 1.2835,-0.2477
04-May-2019 22:06:19.533, 0.1659, 1.2792,-0.2469
04-May-2019 22:06:19.552, 0.1657, 1.2754,-0.2459
04-May-2019 22:06:19.572, 0.1640, 1.2709,-0.2433
04-May-2019 22:06:19.591, 0.1613, 1.2644,-0.2397
04-May-2019 22:06:19.612, 0.1586, 1.2561,-0.2360
04-May-2019 22:06:19.630, 0.1571, 1.2473,-0.2330
04-May-2019 22:06:19.650, 0.1576, 1.2414,-0.2319
04-May-2019 22:06:19.669, 0.1590, 1.2343,-0.2307
04-May-2019 22:06:19.688, 0.1585, 1.2276,-0.2285
04-May-2019 22:06:19.708, 0.1553, 1.2219,-0.2254
04-May-2019 22:06:19.727, 0.1511, 1.2164,-0.2215
04-May-2019 22:06:19.747, 0.1477, 1.2108,-0.2178
04-May-2019 22:06:19.766, 0.1460, 1.2051,-0.2148
04-May-2019 22:06:19.787, 0.1447, 1.1990,-0.2119
04-May-2019 22:06:19.805, 0.1429, 1.1944,-0.2095
04-May-2019 22:06:19.825, 0.1396, 1.1887,-0.2066
04-May-2019 22:06:19.844, 0.1370, 1.1841,-0.2044
04-May-2019 22:06:19.864, 0.1348, 1.1801,-0.2026
04-May-2019 22:06:19.883, 0.1335, 1.1758,-0.2013
04-May-2019 22:06:19.902, 0.1330, 1.1711,-0.2004
04-May-2019 22:06:19.922, 0.1330, 1.1657,-0.1996
04-May-2019 22:06:19.941, 0.1332, 1.1601,-0.1992
04-May-2019 22:06:19.961, 0.1334, 1.1551,-0.1992
04-May-2019 22:06:19.982, 0.1343, 1.1507,-0.1996
04-May-2019 22:06:20.000, 0.1346, 1.1479,-0.1997
04-May-2019 22:06:20.020, 0.1346, 1.1446,-0.1998
04-May-2019 22:06:20.039, 0.1344, 1.1414,-0.1999
04-May-2019 22:06:20.058, 0.1339, 1.1379,-0.1994
04-May-2019 22:06:20.078, 0.1329, 1.1344,-0.1987
04-May-2019 22:06:20.097, 0.1318, 1.1311,-0.1978
04-May-2019 22:06:20.117, 0.1305, 1.1280,-0.1968
04-May-2019 22:06:20.137, 0.1292, 1.1246,-0.1959
04-May-2019 22:06:20.157, 0.1276, 1.1213,-0.1945
04-May-2019 22:06:20.175, 0.1262, 1.1183,-0.1929
04-May-2019 22:06:20.194, 0.1247, 1.1164,-0.1916
04-May-2019 22:06:20.214, 0.1225, 1.1139,-0.1896
04-May-2019 22:06:20.233, 0.1203, 1.1113,-0.1879
04-May-2019 22:06:20.253, 0.1183, 1.1088,-0.1863
04-May-2019 22:06:20.272, 0.1167, 1.1061,-0.1849
04-May-2019 22:06:20.292, 0.1152, 1.1033,-0.1836
04-May-2019 22:06:20.313, 0.1139, 1.1016,-0.1826
04-May-2019 22:06:20.331, 0.1136, 1.1016,-0.1830
04-May-2019 22:06:20.350, 0.1140, 1.1015,-0.1832
04-May-2019 22:06:20.370, 0.1149, 1.0989,-0.1830
04-May-2019 22:06:20.390, 0.1165, 1.0960,-0.1829
04-May-2019 22:06:20.409, 0.1170, 1.0933,-0.1828
04-May-2019 22:06:20.428, 0.1167, 1.0906,-0.1827
04-May-2019 22:06:20.447, 0.1155, 1.0880,-0.1822
04-May-2019 22:06:20.467, 0.1140, 1.0851,-0.1815
04-May-2019 22:06:20.486, 0.1123, 1.0820,-0.1804
04-May-2019 22:06:20.506, 0.1103, 1.0788,-0.1793
04-May-2019 22:06:20.526, 0.1085, 1.0758,-0.1783
04-May-2019 22:06:20.545, 0.1074, 1.0732,-0.1778
04-May-2019 22:06:20.564, 0.1071, 1.0714,-0.1777
04-May-2019 22:06:20.584, 0.1067, 1.0688,-0.1777
04-May-2019 22:06:20.603, 0.1064, 1.0656,-0.1776
04-May-2019 22:06:20.623, 0.1058, 1.0617,-0.1768
04-May-2019 22:06:20.642, 0.1055, 1.0575,-0.1758
04-May-2019 22:06:20.661, 0.1052, 1.0534,-0.1747
04-May-2019 22:06:20.682, 0.1043, 1.0495,-0.1737
04-May-2019 22:06:20.701, 0.1020, 1.0462,-0.1726
04-May-2019 22:06:20.720, 0.0991, 1.0432,-0.1712
04-May-2019 22:06:20.739, 0.0972, 1.0406,-0.1701
04-May-2019 22:06:20.759, 0.0952, 1.0368,-0.1690
04-May-2019 22:06:20.779, 0.0935, 1.0329,-0.1681
04-May-2019 22:06:20.798, 0.0920, 1.0288,-0.1675
04-May-2019 22:06:20.817, 0.0906, 1.0251,-0.1673
04-May-2019 22:06:20.838, 0.0893, 1.0219,-0.1671
04-May-2019 22:06:20.857, 0.0892, 1.0189,-0.1673
04-May-2019 22:06:20.877, 0.0901, 1.0160,-0.1674
04-May-2019 22:06:20.897, 0.0914, 1.0131,-0.1673
04-May-2019 22:06:20.915, 0.0922, 1.0108,-0.1669
04-May-2019 22:06:20.934, 0.0934, 1.0072,-0.1662
04-May-2019 22:06:20.953, 0.0936, 1.0034,-0.1656
04-May-2019 22:06:20.973, 0.0925, 0.9996,-0.1651
04-May-2019 22:06:20.992, 0.0909, 0.9956,-0.1643
04-May-2019 22:06:21.012, 0.0900, 0.9920,-0.1632
04-May-2019 22:06:21.032, 0.0897, 0.9890,-0.1620
04-May-2019 22:06:21.051, 0.0899, 0.9865,-0.1614
04-May-2019 22:06:21.071, 0.0906, 0.9845,-0.1613
04-May-2019 22:06:21.090, 0.0911, 0.9830,-0.1613
04-May-2019 22:06:21.109, 0.0911, 0.9800,-0.1611
04-May-2019 22:06:21.129, 0.0900, 0.9768,-0.1604
04-May-2019 22:06:21.148, 0.0884, 0.9738,-0.1596
04-May-2019 22:06:21.168, 0.0870, 0.9708,-0.1588
04-May-2019 22:06:21.187, 0.0860, 0.9678,-0.1582
04-May-2019 22:06:21.207, 0.0850, 0.9651,-0.1577
04-May-2019 22:06:21.226, 0.0843, 0.9622,-0.1572
04-May-2019 22:06:21.247, 0.0837, 0.9592,-0.1564
04-May-2019 22:06:21.265, 0.0838, 0.9562,-0.1556
04-May-2019 22:06:21.284, 0.0845, 0.9535,-0.1550
04-May-2019 22:06:21.304, 0.0859, 0.9499,-0.1540
04-May-2019 22:06:21.323, 0.0874, 0.9465,-0.1531
04-May-2019 22:06:21.343, 0.0886, 0.9428,-0.1522
04-May-2019 22:06:21.362, 0.0895, 0.9391,-0.1514
04-May-2019 22:06:21.382, 0.0900, 0.9353,-0.1506
04-May-2019 22:06:21.401, 0.0909, 0.9311,-0.1500
04-May-2019 22:06:21.421, 0.0924, 0.9266,-0.1494
04-May-2019 22:06:21.440, 0.0937, 0.9225,-0.1489
04-May-2019 22:06:21.460, 0.0943, 0.9198,-0.1486
04-May-2019 22:06:21.479, 0.0943, 0.9159,-0.1483
04-May-2019 22:06:21.498, 0.0942, 0.9120,-0.1483
04-May-2019 22:06:21.518, 0.0944, 0.9080,-0.1485
04-May-2019 22:06:21.537, 0.0951, 0.9041,-0.1486
04-May-2019 22:06:21.557, 0.0970, 0.9004,-0.1495
04-May-2019 22:06:21.577, 0.0999, 0.8974,-0.1509
04-May-2019 22:06:21.598, 0.1023, 0.8938,-0.1522
04-May-2019 22:06:21.617, 0.1040, 0.8904,-0.1535
04-May-2019 22:06:21.635, 0.1041, 0.8878,-0.1541
04-May-2019 22:06:21.654, 0.1037, 0.8839,-0.1546
04-May-2019 22:06:21.674, 0.1035, 0.8796,-0.1546
04-May-2019 22:06:21.693, 0.1036, 0.8751,-0.1543
04-May-2019 22:06:21.713, 0.1042, 0.8700,-0.1538
04-May-2019 22:06:21.732, 0.1053, 0.8642,-0.1533
04-May-2019 22:06:21.751, 0.1061, 0.8587,-0.1530
04-May-2019 22:06:21.771, 0.1066, 0.8534,-0.1529
04-May-2019 22:06:21.791, 0.1073, 0.8481,-0.1533
04-May-2019 22:06:21.811, 0.1083, 0.8440,-0.1538
04-May-2019 22:06:21.830, 0.1095, 0.8381,-0.1544
04-May-2019 22:06:21.849, 0.1110, 0.8315,-0.1550
04-May-2019 22:06:21.868, 0.1125, 0.8248,-0.1554
04-May-2019 22:06:21.888, 0.1136, 0.8188,-0.1556
04-May-2019 22:06:21.907, 0.1141, 0.8135,-0.1557
04-May-2019 22:06:21.927, 0.1139, 0.8086,-0.1558
04-May-2019 22:06:21.946, 0.1129, 0.8037,-0.1556
04-May-2019 22:06:21.966, 0.1119, 0.7979,-0.1550
04-May-2019 22:06:21.985, 0.1113, 0.7935,-0.1545
04-May-2019 22:06:22.004, 0.1108, 0.7879,-0.1539
04-May-2019 22:06:22.024, 0.1103, 0.7837,-0.1535
04-May-2019 22:06:22.044, 0.1092, 0.7801,-0.1531
04-May-2019 22:06:22.063, 0.1082, 0.7760,-0.1526
04-May-2019 22:06:22.082, 0.1072, 0.7711,-0.1521
04-May-2019 22:06:22.102, 0.1058, 0.7659,-0.1513
04-May-2019 22:06:22.121, 0.1049, 0.7610,-0.1505
04-May-2019 22:06:22.141, 0.1053, 0.7555,-0.1495
04-May-2019 22:06:22.161, 0.1063, 0.7495,-0.1487
04-May-2019 22:06:22.180, 0.1067, 0.7453,-0.1482
04-May-2019 22:06:22.199, 0.1065, 0.7403,-0.1478
04-May-2019 22:06:22.219, 0.1062, 0.7353,-0.1476
04-May-2019 22:06:22.238, 0.1064, 0.7300,-0.1476
04-May-2019 22:06:22.258, 0.1069, 0.7245,-0.1477
04-May-2019 22:06:22.277, 0.1076, 0.7198,-0.1479
04-May-2019 22:06:22.297, 0.1078, 0.7160,-0.1480
04-May-2019 22:06:22.317, 0.1079, 0.7122,-0.1482
04-May-2019 22:06:22.337, 0.1085, 0.7080,-0.1484
04-May-2019 22:06:22.355, 0.1097, 0.7032,-0.1486
04-May-2019 22:06:22.374, 0.1111, 0.6994,-0.1488
04-May-2019 22:06:22.394, 0.1132, 0.6948,-0.1489
04-May-2019 22:06:22.414, 0.1152, 0.6896,-0.1493
04-May-2019 22:06:22.433, 0.1162, 0.6843,-0.1497
04-May-2019 22:06:22.452, 0.1159, 0.6799,-0.1500
04-May-2019 22:06:22.472, 0.1143, 0.6762,-0.1500
04-May-2019 22:06:22.492, 0.1121, 0.6721,-0.1494
04-May-2019 22:06:22.512, 0.1094, 0.6674,-0.1478
04-May-2019 22:06:22.530, 0.1065, 0.6624,-0.1457
04-May-2019 22:06:22.550, 0.1042, 0.6587,-0.1441
04-May-2019 22:06:22.569, 0.1007, 0.6536,-0.1416
04-May-2019 22:06:22.588, 0.0974, 0.6489,-0.1393
04-May-2019 22:06:22.608, 0.0947, 0.6444,-0.1374
04-May-2019 22:06:22.627, 0.0926, 0.6401,-0.1360
04-May-2019 22:06:22.647, 0.0914, 0.6355,-0.1344
04-May-2019 22:06:22.666, 0.0908, 0.6301,-0.1325
04-May-2019 22:06:22.687, 0.0891, 0.6240,-0.1299
04-May-2019 22:06:22.707, 0.0872, 0.6187,-0.1274
04-May-2019 22:06:22.725, 0.0870, 0.6158,-0.1261
04-May-2019 22:06:22.744, 0.0876, 0.6111,-0.1246
04-May-2019 22:06:22.764, 0.0888, 0.6039,-0.1235
04-May-2019 22:06:22.783, 0.0907, 0.5961,-0.1227
04-May-2019 22:06:22.802, 0.0922, 0.5896,-0.1223
04-May-2019 22:06:22.822, 0.0930, 0.5847,-0.1224
04-May-2019 22:06:22.841, 0.0941, 0.5797,-0.1225
04-May-2019 22:06:22.861, 0.0962, 0.5738,-0.1227
04-May-2019 22:06:22.881, 0.0992, 0.5673,-0.1232
04-May-2019 22:06:22.900, 0.1013, 0.5618,-0.1240
04-May-2019 22:06:22.919, 0.1015, 0.5584,-0.1244
04-May-2019 22:06:22.939, 0.1002, 0.5540,-0.1243
04-May-2019 22:06:22.958, 0.0995, 0.5495,-0.1237
04-May-2019 22:06:22.978, 0.1002, 0.5449,-0.1228
04-May-2019 22:06:22.997, 0.1004, 0.5403,-0.1216
04-May-2019 22:06:23.017, 0.0994, 0.5364,-0.1202
04-May-2019 22:06:23.037, 0.0981, 0.5318,-0.1186
04-May-2019 22:06:23.056, 0.0968, 0.5261,-0.1170
04-May-2019 22:06:23.075, 0.0957, 0.5205,-0.1157
04-May-2019 22:06:23.094, 0.0953, 0.5167,-0.1149
04-May-2019 22:06:23.114, 0.0952, 0.5117,-0.1142
04-May-2019 22:06:23.133, 0.0952, 0.5067,-0.1136
04-May-2019 22:06:23.153, 0.0948, 0.5019,-0.1131
04-May-2019 22:06:23.172, 0.0948, 0.4965,-0.1123
04-May-2019 22:06:23.192, 0.0959, 0.4902,-0.1113
04-May-2019 22:06:23.212, 0.0973, 0.4833,-0.1105
04-May-2019 22:06:23.231, 0.0981, 0.4770,-0.1099
04-May-2019 22:06:23.251, 0.0981, 0.4715,-0.1095
04-May-2019 22:06:23.270, 0.0983, 0.4664,-0.1094
04-May-2019 22:06:23.289, 0.0985, 0.4621,-0.1092
04-May-2019 22:06:23.309, 0.0986, 0.4563,-0.1088
04-May-2019 22:06:23.328, 0.0986, 0.4509,-0.1086
04-May-2019 22:06:23.348, 0.0981, 0.4460,-0.1084
04-May-2019 22:06:23.367, 0.0975, 0.4415,-0.1079
04-May-2019 22:06:23.387, 0.0975, 0.4368,-0.1074
04-May-2019 22:06:23.406, 0.0977, 0.4313,-0.1071
04-May-2019 22:06:23.426, 0.0981, 0.4253,-0.1066
04-May-2019 22:06:23.445, 0.0978, 0.4197,-0.1061
04-May-2019 22:06:23.464, 0.0969, 0.4160,-0.1060
04-May-2019 22:06:23.484, 0.0956, 0.4107,-0.1060
04-May-2019 22:06:23.503, 0.0951, 0.4049,-0.1062
04-May-2019 22:06:23.523, 0.0948, 0.3994,-0.1061
04-May-2019 22:06:23.542, 0.0948, 0.3940,-0.1058
04-May-2019 22:06:23.562, 0.0942, 0.3883,-0.1056
04-May-2019 22:06:23.581, 0.0930, 0.3823,-0.1057
04-May-2019 22:06:23.600, 0.0921, 0.3764,-0.1058
04-May-2019 22:06:23.619, 0.0919, 0.3721,-0.1057
04-May-2019 22:06:23.640, 0.0917, 0.3640,-0.1052
04-May-2019 22:06:23.659, 0.0908, 0.3591,-0.1052
04-May-2019 22:06:23.678, 0.0888, 0.3538,-0.1054
04-May-2019 22:06:23.698, 0.0869, 0.3496,-0.1054
04-May-2019 22:06:23.717, 0.0865, 0.3444,-0.1049
04-May-2019 22:06:23.737, 0.0876, 0.3382,-0.1041
04-May-2019 22:06:23.756, 0.0885, 0.3319,-0.1032
04-May-2019 22:06:23.776, 0.0889, 0.3258,-0.1023
04-May-2019 22:06:23.796, 0.0890, 0.3204,-0.1016
04-May-2019 22:06:23.815, 0.0888, 0.3158,-0.1009
04-May-2019 22:06:23.834, 0.0890, 0.3123,-0.1004
04-May-2019 22:06:23.853, 0.0901, 0.3068,-0.1001
04-May-2019 22:06:23.873, 0.0921, 0.3011,-0.1000
04-May-2019 22:06:23.893, 0.0938, 0.2959,-0.1005
04-May-2019 22:06:23.912, 0.0948, 0.2916,-0.1013
04-May-2019 22:06:23.932, 0.0948, 0.2889,-0.1023
04-May-2019 22:06:23.951, 0.0945, 0.2876,-0.1030
04-May-2019 22:06:23.972, 0.0942, 0.2858,-0.1031
04-May-2019 22:06:23.990, 0.0946, 0.2831,-0.1027
04-May-2019 22:06:24.009, 0.0952, 0.2782,-0.1018
04-May-2019 22:06:24.029, 0.0952, 0.2730,-0.1006
04-May-2019 22:06:24.049, 0.0945, 0.2678,-0.0993
04-May-2019 22:06:24.068, 0.0935, 0.2627,-0.0984
04-May-2019 22:06:24.087, 0.0926, 0.2579,-0.0974
04-May-2019 22:06:24.106, 0.0920, 0.2536,-0.0963
04-May-2019 22:06:24.126, 0.0916, 0.2496,-0.0952
04-May-2019 22:06:24.145, 0.0915, 0.2447,-0.0946
04-May-2019 22:06:24.165, 0.0913, 0.2410,-0.0943
04-May-2019 22:06:24.184, 0.0905, 0.2373,-0.0939
04-May-2019 22:06:24.204, 0.0890, 0.2351,-0.0931
04-May-2019 22:06:24.223, 0.0874, 0.2329,-0.0923
04-May-2019 22:06:24.243, 0.0861, 0.2296,-0.0916
04-May-2019 22:06:24.262, 0.0851, 0.2255,-0.0911
04-May-2019 22:06:24.282, 0.0842, 0.2209,-0.0903
04-May-2019 22:06:24.301, 0.0831, 0.2158,-0.0894
04-May-2019 22:06:24.321, 0.0819, 0.2104,-0.0884
04-May-2019 22:06:24.343, 0.0802, 0.2057,-0.0875
04-May-2019 22:06:24.360, 0.0789, 0.2028,-0.0869
04-May-2019 22:06:24.379, 0.0776, 0.1990,-0.0861
04-May-2019 22:06:24.399, 0.0773, 0.1944,-0.0853
04-May-2019 22:06:24.418, 0.0777, 0.1891,-0.0844
04-May-2019 22:06:24.437, 0.0779, 0.1844,-0.0836
04-May-2019 22:06:24.457, 0.0774, 0.1806,-0.0830
04-May-2019 22:06:24.477, 0.0765, 0.1768,-0.0827
04-May-2019 22:06:24.498, 0.0759, 0.1726,-0.0823
04-May-2019 22:06:24.517, 0.0763, 0.1687,-0.0816
04-May-2019 22:06:24.535, 0.0770, 0.1665,-0.0811
04-May-2019 22:06:24.554, 0.0775, 0.1641,-0.0803
04-May-2019 22:06:24.573, 0.0781, 0.1614,-0.0795
04-May-2019 22:06:24.593, 0.0793, 0.1584,-0.0786
04-May-2019 22:06:24.613, 0.0809, 0.1560,-0.0779
04-May-2019 22:06:24.632, 0.0822, 0.1534,-0.0773
04-May-2019 22:06:24.651, 0.0828, 0.1503,-0.0767
04-May-2019 22:06:24.671, 0.0832, 0.1470,-0.0761
04-May-2019 22:06:24.691, 0.0836, 0.1428,-0.0754
04-May-2019 22:06:24.710, 0.0836, 0.1396,-0.0747
04-May-2019 22:06:24.729, 0.0827, 0.1360,-0.0738
04-May-2019 22:06:24.749, 0.0806, 0.1330,-0.0731
04-May-2019 22:06:24.768, 0.0784, 0.1300,-0.0722
04-May-2019 22:06:24.788, 0.0772, 0.1268,-0.0712
04-May-2019 22:06:24.807, 0.0768, 0.1232,-0.0702
04-May-2019 22:06:24.826, 0.0759, 0.1199,-0.0694
04-May-2019 22:06:24.847, 0.0745, 0.1169,-0.0690
04-May-2019 22:06:24.866, 0.0731, 0.1139,-0.0687
04-May-2019 22:06:24.886, 0.0720, 0.1113,-0.0685
04-May-2019 22:06:24.905, 0.0716, 0.1093,-0.0682
04-May-2019 22:06:24.924, 0.0717, 0.1063,-0.0679
04-May-2019 22:06:24.943, 0.0721, 0.1028,-0.0675
04-May-2019 22:06:24.963, 0.0722, 0.0987,-0.0670
04-May-2019 22:06:24.983, 0.0717, 0.0935,-0.0663
04-May-2019 22:06:25.001, 0.0713, 0.0882,-0.0655
04-May-2019 22:06:25.021, 0.0709, 0.0832,-0.0649
04-May-2019 22:06:25.040, 0.0711, 0.0783,-0.0644
04-May-2019 22:06:25.060, 0.0721, 0.0737,-0.0638
04-May-2019 22:06:25.079, 0.0731, 0.0707,-0.0633
04-May-2019 22:06:25.099, 0.0746, 0.0676,-0.0623
04-May-2019 22:06:25.118, 0.0756, 0.0650,-0.0613
04-May-2019 22:06:25.138, 0.0763, 0.0626,-0.0603
04-May-2019 22:06:25.157, 0.0773, 0.0603,-0.0594
