Timestamp,Roll(rads),Pitch(rads),Yaw(rads)
04-May-2019 22:06:32.105, 0.3082, 1.4886,-0.4240
04-May-2019 22:06:32.125, 0.3017, 1.4900,-0.4232
04-May-2019 22:06:32.144, 0.3013, 1.4916,-0.4269
04-May-2019 22:06:32.164, 0.3129, 1.4948,-0.4420
04-May-2019 22:06:32.183, 0.3327, 1.4980,-0.4627
04-May-2019 22:06:32.202, 0.3477, 1.5001,-0.4769
04-May-2019 22:06:32.222, 0.3552, 1.5013,-0.4831
04-May-2019 22:06:32.241, 0.3621, 1.5025,-0.4894
04-May-2019 22:06:32.261, 0.3706, 1.5038,-0.4976
04-May-2019 22:06:32.280, 0.3750, 1.5047,-0.5024
04-May-2019 22:06:32.301, 0.3759, 1.5054,-0.5035
04-May-2019 22:06:32.320, 0.3745, 1.5060,-0.5020
04-May-2019 22:06:32.339, 0.3701, 1.5062,-0.4976
04-May-2019 22:06:32.358, 0.3651, 1.5063,-0.4930
04-May-2019 22:06:32.378, 0.3648, 1.5064,-0.4934
04-May-2019 22:06:32.397, 0.3703, 1.5069,-0.4996
04-May-2019 22:06:32.417, 0.3702, 1.5077,-0.5010
04-May-2019 22:06:32.436, 0.3731, 1.5089,-0.5053
04-May-2019 22:06:32.456, 0.3826, 1.5100,-0.5143
04-May-2019 22:06:32.476, 0.3888, 1.5106,-0.5195
04-May-2019 22:06:32.496, 0.3863, 1.5107,-0.5169
04-May-2019 22:06:32.514, 0.3786, 1.5106,-0.5091
04-May-2019 22:06:32.533, 0.3620, 1.5100,-0.4925
04-May-2019 22:06:32.553, 0.3387, 1.5086,-0.4696
04-May-2019 22:06:32.573, 0.3116, 1.5062,-0.4430
04-May-2019 22:06:32.592, 0.2823, 1.5024,-0.4136
04-May-2019 22:06:32.611, 0.2493, 1.4961,-0.3800
04-May-2019 22:06:32.631, 0.2180, 1.4872,-0.3479
04-May-2019 22:06:32.650, 0.1911, 1.4755,-0.3209
04-May-2019 22:06:32.670, 0.1652, 1.4614,-0.2958
04-May-2019 22:06:32.689, 0.1446, 1.4489,-0.2778
04-May-2019 22:06:32.709, 0.1333, 1.4412,-0.2689
04-May-2019 22:06:32.728, 0.1238, 1.4326,-0.2621
04-May-2019 22:06:32.748, 0.1162, 1.4257,-0.2562
04-May-2019 22:06:32.767, 0.1099, 1.4195,-0.2506
04-May-2019 22:06:32.787, 0.1043, 1.4143,-0.2447
04-May-2019 22:06:32.806, 0.0995, 1.4088,-0.2387
04-May-2019 22:06:32.825, 0.0952, 1.4028,-0.2321
04-May-2019 22:06:32.845, 0.0909, 1.3967,-0.2261
04-May-2019 22:06:32.865, 0.0848, 1.3907,-0.2191
04-May-2019 22:06:32.884, 0.0792, 1.3857,-0.2132
04-May-2019 22:06:32.903, 0.0715, 1.3783,-0.2053
04-May-2019 22:06:32.923, 0.0665, 1.3705,-0.2001
04-May-2019 22:06:32.942, 0.0635, 1.3638,-0.1968
04-May-2019 22:06:32.962, 0.0646, 1.3585,-0.1966
04-May-2019 22:06:32.981, 0.0670, 1.3537,-0.1971
04-May-2019 22:06:33.001, 0.0686, 1.3490,-0.1967
04-May-2019 22:06:33.021, 0.0710, 1.3435,-0.1967
04-May-2019 22:06:33.040, 0.0743, 1.3377,-0.1971
04-May-2019 22:06:33.059, 0.0771, 1.3317,-0.1968
04-May-2019 22:06:33.078, 0.0788, 1.3275,-0.1961
04-May-2019 22:06:33.098, 0.0803, 1.3229,-0.1951
04-May-2019 22:06:33.117, 0.0803, 1.3193,-0.1940
04-May-2019 22:06:33.137, 0.0794, 1.3157,-0.1923
04-May-2019 22:06:33.156, 0.0785, 1.3113,-0.1901
04-May-2019 22:06:33.175, 0.0787, 1.3067,-0.1881
04-May-2019 22:06:33.195, 0.0792, 1.3032,-0.1863
04-May-2019 22:06:33.215, 0.0802, 1.3000,-0.1855
04-May-2019 22:06:33.234, 0.0805, 1.2974,-0.1847
04-May-2019 22:06:33.253, 0.0806, 1.2938,-0.1833
04-May-2019 22:06:33.273, 0.0822, 1.2891,-0.1826
04-May-2019 22:06:33.292, 0.0844, 1.2834,-0.1826
04-May-2019 22:06:33.312, 0.0863, 1.2777,-0.1825
04-May-2019 22:06:33.331, 0.0877, 1.2724,-0.1824
04-May-2019 22:06:33.351, 0.0887, 1.2672,-0.1826
04-May-2019 22:06:33.370, 0.0896, 1.2610,-0.1826
04-May-2019 22:06:33.389, 0.0899, 1.2546,-0.1826
04-May-2019 22:06:33.409, 0.0896, 1.2492,-0.1820
04-May-2019 22:06:33.428, 0.0888, 1.2459,-0.1809
04-May-2019 22:06:33.448, 0.0876, 1.2422,-0.1789
04-May-2019 22:06:33.468, 0.0872, 1.2381,-0.1770
04-May-2019 22:06:33.487, 0.0865, 1.2336,-0.1749
04-May-2019 22:06:33.506, 0.0859, 1.2296,-0.1732
04-May-2019 22:06:33.526, 0.0863, 1.2262,-0.1726
04-May-2019 22:06:33.545, 0.0870, 1.2228,-0.1724
04-May-2019 22:06:33.565, 0.0877, 1.2193,-0.1720
04-May-2019 22:06:33.585, 0.0883, 1.2161,-0.1711
04-May-2019 22:06:33.604, 0.0885, 1.2141,-0.1700
04-May-2019 22:06:33.623, 0.0881, 1.2117,-0.1684
04-May-2019 22:06:33.643, 0.0869, 1.2092,-0.1668
04-May-2019 22:06:33.662, 0.0858, 1.2063,-0.1658
04-May-2019 22:06:33.681, 0.0860, 1.2031,-0.1655
04-May-2019 22:06:33.701, 0.0878, 1.1992,-0.1655
04-May-2019 22:06:33.720, 0.0890, 1.1945,-0.1646
04-May-2019 22:06:33.740, 0.0899, 1.1902,-0.1643
04-May-2019 22:06:33.759, 0.0928, 1.1864,-0.1659
04-May-2019 22:06:33.779, 0.0968, 1.1827,-0.1684
04-May-2019 22:06:33.798, 0.0992, 1.1803,-0.1697
04-May-2019 22:06:33.818, 0.1010, 1.1776,-0.1702
04-May-2019 22:06:33.837, 0.1015, 1.1748,-0.1693
04-May-2019 22:06:33.857, 0.1003, 1.1715,-0.1673
04-May-2019 22:06:33.876, 0.0979, 1.1679,-0.1652
04-May-2019 22:06:33.896, 0.0952, 1.1646,-0.1637
04-May-2019 22:06:33.917, 0.0928, 1.1619,-0.1626
04-May-2019 22:06:33.936, 0.0911, 1.1595,-0.1615
04-May-2019 22:06:33.954, 0.0896, 1.1572,-0.1600
04-May-2019 22:06:33.974, 0.0879, 1.1555,-0.1585
04-May-2019 22:06:33.993, 0.0844, 1.1529,-0.1563
04-May-2019 22:06:34.013, 0.0807, 1.1493,-0.1543
04-May-2019 22:06:34.032, 0.0770, 1.1443,-0.1521
04-May-2019 22:06:34.051, 0.0740, 1.1391,-0.1502
04-May-2019 22:06:34.071, 0.0718, 1.1339,-0.1485
04-May-2019 22:06:34.091, 0.0697, 1.1292,-0.1471
04-May-2019 22:06:34.110, 0.0678, 1.1249,-0.1460
04-May-2019 22:06:34.130, 0.0669, 1.1213,-0.1455
04-May-2019 22:06:34.149, 0.0667, 1.1176,-0.1450
04-May-2019 22:06:34.168, 0.0663, 1.1140,-0.1443
04-May-2019 22:06:34.188, 0.0658, 1.1086,-0.1436
04-May-2019 22:06:34.207, 0.0648, 1.1033,-0.1432
04-May-2019 22:06:34.226, 0.0633, 1.0984,-0.1429
04-May-2019 22:06:34.246, 0.0616, 1.0933,-0.1421
04-May-2019 22:06:34.266, 0.0604, 1.0870,-0.1408
04-May-2019 22:06:34.285, 0.0588, 1.0799,-0.1388
04-May-2019 22:06:34.305, 0.0575, 1.0729,-0.1371
04-May-2019 22:06:34.324, 0.0569, 1.0680,-0.1360
04-May-2019 22:06:34.343, 0.0557, 1.0617,-0.1348
04-May-2019 22:06:34.363, 0.0543, 1.0553,-0.1345
04-May-2019 22:06:34.383, 0.0529, 1.0486,-0.1352
04-May-2019 22:06:34.402, 0.0514, 1.0430,-0.1360
04-May-2019 22:06:34.421, 0.0510, 1.0376,-0.1367
04-May-2019 22:06:34.441, 0.0524, 1.0319,-0.1374
04-May-2019 22:06:34.460, 0.0545, 1.0266,-0.1380
04-May-2019 22:06:34.480, 0.0559, 1.0224,-0.1382
04-May-2019 22:06:34.500, 0.0569, 1.0195,-0.1382
04-May-2019 22:06:34.519, 0.0582, 1.0153,-0.1379
04-May-2019 22:06:34.538, 0.0590, 1.0107,-0.1369
04-May-2019 22:06:34.557, 0.0599, 1.0065,-0.1356
04-May-2019 22:06:34.577, 0.0598, 1.0028,-0.1338
04-May-2019 22:06:34.597, 0.0591, 0.9987,-0.1313
04-May-2019 22:06:34.617, 0.0589, 0.9945,-0.1290
04-May-2019 22:06:34.637, 0.0594, 0.9905,-0.1272
04-May-2019 22:06:34.656, 0.0603, 0.9858,-0.1260
04-May-2019 22:06:34.676, 0.0613, 0.9805,-0.1249
04-May-2019 22:06:34.694, 0.0620, 0.9772,-0.1242
04-May-2019 22:06:34.714, 0.0625, 0.9734,-0.1231
04-May-2019 22:06:34.733, 0.0628, 0.9694,-0.1219
04-May-2019 22:06:34.752, 0.0625, 0.9645,-0.1204
04-May-2019 22:06:34.772, 0.0610, 0.9593,-0.1190
04-May-2019 22:06:34.791, 0.0593, 0.9536,-0.1177
04-May-2019 22:06:34.810, 0.0582, 0.9481,-0.1165
04-May-2019 22:06:34.830, 0.0575, 0.9435,-0.1153
04-May-2019 22:06:34.850, 0.0574, 0.9395,-0.1144
04-May-2019 22:06:34.869, 0.0576, 0.9363,-0.1137
04-May-2019 22:06:34.889, 0.0580, 0.9342,-0.1136
04-May-2019 22:06:34.908, 0.0589, 0.9305,-0.1140
04-May-2019 22:06:34.927, 0.0598, 0.9257,-0.1142
04-May-2019 22:06:34.947, 0.0610, 0.9208,-0.1143
04-May-2019 22:06:34.966, 0.0620, 0.9161,-0.1147
04-May-2019 22:06:34.986, 0.0625, 0.9117,-0.1147
04-May-2019 22:06:35.006, 0.0629, 0.9080,-0.1144
04-May-2019 22:06:35.025, 0.0630, 0.9045,-0.1136
04-May-2019 22:06:35.044, 0.0627, 0.9017,-0.1131
04-May-2019 22:06:35.064, 0.0619, 0.8979,-0.1123
04-May-2019 22:06:35.083, 0.0611, 0.8936,-0.1115
04-May-2019 22:06:35.102, 0.0610, 0.8889,-0.1108
04-May-2019 22:06:35.122, 0.0607, 0.8844,-0.1101
04-May-2019 22:06:35.141, 0.0605, 0.8802,-0.1095
04-May-2019 22:06:35.161, 0.0602, 0.8757,-0.1089
04-May-2019 22:06:35.181, 0.0600, 0.8714,-0.1086
04-May-2019 22:06:35.200, 0.0604, 0.8669,-0.1083
04-May-2019 22:06:35.220, 0.0614, 0.8621,-0.1079
04-May-2019 22:06:35.239, 0.0626, 0.8586,-0.1076
04-May-2019 22:06:35.258, 0.0642, 0.8544,-0.1070
04-May-2019 22:06:35.277, 0.0656, 0.8501,-0.1068
04-May-2019 22:06:35.297, 0.0667, 0.8458,-0.1068
04-May-2019 22:06:35.316, 0.0679, 0.8418,-0.1070
04-May-2019 22:06:35.336, 0.0690, 0.8379,-0.1073
04-May-2019 22:06:35.356, 0.0703, 0.8333,-0.1075
04-May-2019 22:06:35.376, 0.0715, 0.8282,-0.1074
04-May-2019 22:06:35.397, 0.0725, 0.8237,-0.1073
04-May-2019 22:06:35.414, 0.0724, 0.8210,-0.1069
04-May-2019 22:06:35.433, 0.0709, 0.8181,-0.1062
04-May-2019 22:06:35.453, 0.0688, 0.8152,-0.1056
04-May-2019 22:06:35.472, 0.0674, 0.8125,-0.1051
04-May-2019 22:06:35.492, 0.0663, 0.8101,-0.1047
04-May-2019 22:06:35.511, 0.0650, 0.8078,-0.1041
04-May-2019 22:06:35.531, 0.0636, 0.8051,-0.1032
04-May-2019 22:06:35.550, 0.0622, 0.8022,-0.1022
04-May-2019 22:06:35.571, 0.0610, 0.7994,-0.1014
04-May-2019 22:06:35.589, 0.0600, 0.7963,-0.1005
04-May-2019 22:06:35.609, 0.0601, 0.7922,-0.0996
04-May-2019 22:06:35.628, 0.0606, 0.7889,-0.0989
04-May-2019 22:06:35.648, 0.0608, 0.7847,-0.0981
04-May-2019 22:06:35.667, 0.0596, 0.7816,-0.0975
04-May-2019 22:06:35.686, 0.0580, 0.7785,-0.0971
04-May-2019 22:06:35.706, 0.0572, 0.7745,-0.0970
04-May-2019 22:06:35.725, 0.0576, 0.7698,-0.0973
04-May-2019 22:06:35.745, 0.0589, 0.7651,-0.0975
04-May-2019 22:06:35.764, 0.0605, 0.7608,-0.0978
04-May-2019 22:06:35.784, 0.0613, 0.7582,-0.0980
04-May-2019 22:06:35.803, 0.0617, 0.7553,-0.0982
04-May-2019 22:06:35.822, 0.0620, 0.7523,-0.0981
04-May-2019 22:06:35.842, 0.0622, 0.7488,-0.0978
04-May-2019 22:06:35.862, 0.0620, 0.7452,-0.0975
04-May-2019 22:06:35.881, 0.0616, 0.7416,-0.0971
04-May-2019 22:06:35.900, 0.0612, 0.7375,-0.0964
04-May-2019 22:06:35.920, 0.0610, 0.7325,-0.0954
04-May-2019 22:06:35.940, 0.0603, 0.7268,-0.0941
04-May-2019 22:06:35.959, 0.0595, 0.7226,-0.0929
04-May-2019 22:06:35.978, 0.0583, 0.7176,-0.0913
04-May-2019 22:06:35.998, 0.0563, 0.7132,-0.0897
04-May-2019 22:06:36.017, 0.0542, 0.7089,-0.0884
04-May-2019 22:06:36.036, 0.0526, 0.7036,-0.0873
04-May-2019 22:06:36.056, 0.0516, 0.6976,-0.0860
04-May-2019 22:06:36.076, 0.0505, 0.6920,-0.0846
04-May-2019 22:06:36.097, 0.0491, 0.6876,-0.0833
04-May-2019 22:06:36.116, 0.0479, 0.6838,-0.0824
04-May-2019 22:06:36.134, 0.0476, 0.6808,-0.0820
04-May-2019 22:06:36.153, 0.0479, 0.6771,-0.0817
04-May-2019 22:06:36.173, 0.0489, 0.6736,-0.0816
04-May-2019 22:06:36.192, 0.0503, 0.6701,-0.0817
04-May-2019 22:06:36.212, 0.0515, 0.6659,-0.0815
04-May-2019 22:06:36.231, 0.0527, 0.6611,-0.0809
04-May-2019 22:06:36.251, 0.0542, 0.6560,-0.0803
04-May-2019 22:06:36.270, 0.0558, 0.6510,-0.0797
04-May-2019 22:06:36.291, 0.0573, 0.6461,-0.0792
04-May-2019 22:06:36.309, 0.0588, 0.6415,-0.0786
04-May-2019 22:06:36.329, 0.0599, 0.6381,-0.0782
04-May-2019 22:06:36.348, 0.0606, 0.6338,-0.0777
04-May-2019 22:06:36.367, 0.0600, 0.6292,-0.0770
04-May-2019 22:06:36.387, 0.0586, 0.6247,-0.0763
04-May-2019 22:06:36.406, 0.0579, 0.6206,-0.0756
04-May-2019 22:06:36.426, 0.0577, 0.6158,-0.0746
04-May-2019 22:06:36.445, 0.0577, 0.6099,-0.0736
04-May-2019 22:06:36.466, 0.0570, 0.6038,-0.0727
04-May-2019 22:06:36.485, 0.0560, 0.5988,-0.0718
04-May-2019 22:06:36.504, 0.0551, 0.5955,-0.0711
04-May-2019 22:06:36.523, 0.0543, 0.5911,-0.0704
04-May-2019 22:06:36.542, 0.0539, 0.5866,-0.0698
04-May-2019 22:06:36.562, 0.0537, 0.5822,-0.0692
04-May-2019 22:06:36.581, 0.0537, 0.5777,-0.0685
04-May-2019 22:06:36.601, 0.0546, 0.5731,-0.0680
04-May-2019 22:06:36.621, 0.0561, 0.5678,-0.0676
04-May-2019 22:06:36.640, 0.0573, 0.5626,-0.0674
04-May-2019 22:06:36.660, 0.0574, 0.5578,-0.0672
04-May-2019 22:06:36.679, 0.0571, 0.5531,-0.0668
04-May-2019 22:06:36.698, 0.0572, 0.5494,-0.0665
04-May-2019 22:06:36.718, 0.0571, 0.5447,-0.0660
04-May-2019 22:06:36.737, 0.0563, 0.5404,-0.0654
04-May-2019 22:06:36.757, 0.0552, 0.5366,-0.0646
04-May-2019 22:06:36.776, 0.0538, 0.5328,-0.0639
04-May-2019 22:06:36.796, 0.0519, 0.5285,-0.0632
04-May-2019 22:06:36.817, 0.0495, 0.5242,-0.0627
04-May-2019 22:06:36.836, 0.0476, 0.5199,-0.0620
04-May-2019 22:06:36.854, 0.0467, 0.5151,-0.0614
04-May-2019 22:06:36.873, 0.0462, 0.5108,-0.0609
04-May-2019 22:06:36.893, 0.0453, 0.5047,-0.0599
04-May-2019 22:06:36.913, 0.0445, 0.4984,-0.0591
04-May-2019 22:06:36.932, 0.0437, 0.4926,-0.0583
04-May-2019 22:06:36.951, 0.0424, 0.4877,-0.0575
04-May-2019 22:06:36.971, 0.0404, 0.4831,-0.0569
04-May-2019 22:06:36.990, 0.0389, 0.4787,-0.0563
04-May-2019 22:06:37.010, 0.0386, 0.4747,-0.0558
04-May-2019 22:06:37.030, 0.0395, 0.4704,-0.0558
04-May-2019 22:06:37.048, 0.0408, 0.4672,-0.0560
04-May-2019 22:06:37.068, 0.0434, 0.4623,-0.0561
04-May-2019 22:06:37.087, 0.0461, 0.4573,-0.0562
04-May-2019 22:06:37.107, 0.0475, 0.4538,-0.0564
04-May-2019 22:06:37.126, 0.0474, 0.4518,-0.0567
04-May-2019 22:06:37.146, 0.0474, 0.4494,-0.0570
04-May-2019 22:06:37.165, 0.0478, 0.4458,-0.0569
04-May-2019 22:06:37.185, 0.0484, 0.4419,-0.0565
04-May-2019 22:06:37.204, 0.0499, 0.4377,-0.0562
04-May-2019 22:06:37.224, 0.0516, 0.4340,-0.0563
04-May-2019 22:06:37.243, 0.0524, 0.4319,-0.0565
04-May-2019 22:06:37.263, 0.0529, 0.4299,-0.0567
04-May-2019 22:06:37.282, 0.0534, 0.4278,-0.0565
04-May-2019 22:06:37.302, 0.0538, 0.4252,-0.0559
04-May-2019 22:06:37.321, 0.0540, 0.4220,-0.0550
04-May-2019 22:06:37.342, 0.0540, 0.4180,-0.0541
04-May-2019 22:06:37.360, 0.0540, 0.4141,-0.0535
04-May-2019 22:06:37.380, 0.0540, 0.4103,-0.0530
04-May-2019 22:06:37.399, 0.0526, 0.4061,-0.0526
04-May-2019 22:06:37.418, 0.0499, 0.4029,-0.0524
04-May-2019 22:06:37.438, 0.0452, 0.3991,-0.0520
04-May-2019 22:06:37.457, 0.0411, 0.3947,-0.0516
04-May-2019 22:06:37.477, 0.0398, 0.3892,-0.0510
04-May-2019 22:06:37.497, 0.0411, 0.3825,-0.0502
04-May-2019 22:06:37.516, 0.0436, 0.3756,-0.0492
04-May-2019 22:06:37.536, 0.0455, 0.3687,-0.0485
04-May-2019 22:06:37.555, 0.0468, 0.3620,-0.0480
04-May-2019 22:06:37.575, 0.0486, 0.3560,-0.0479
04-May-2019 22:06:37.594, 0.0506, 0.3520,-0.0479
04-May-2019 22:06:37.613, 0.0537, 0.3467,-0.0481
04-May-2019 22:06:37.633, 0.0569, 0.3413,-0.0485
04-May-2019 22:06:37.652, 0.0599, 0.3357,-0.0491
04-May-2019 22:06:37.671, 0.0627, 0.3310,-0.0496
04-May-2019 22:06:37.691, 0.0645, 0.3274,-0.0496
04-May-2019 22:06:37.711, 0.0642, 0.3246,-0.0491
04-May-2019 22:06:37.730, 0.0629, 0.3217,-0.0485
04-May-2019 22:06:37.750, 0.0625, 0.3184,-0.0482
04-May-2019 22:06:37.769, 0.0633, 0.3153,-0.0482
04-May-2019 22:06:37.788, 0.0641, 0.3129,-0.0481
04-May-2019 22:06:37.808, 0.0652, 0.3096,-0.0481
04-May-2019 22:06:37.827, 0.0655, 0.3063,-0.0481
04-May-2019 22:06:37.847, 0.0651, 0.3032,-0.0480
04-May-2019 22:06:37.866, 0.0647, 0.3004,-0.0479
04-May-2019 22:06:37.885, 0.0646, 0.2972,-0.0476
04-May-2019 22:06:37.906, 0.0649, 0.2940,-0.0471
04-May-2019 22:06:37.925, 0.0658, 0.2910,-0.0465
04-May-2019 22:06:37.944, 0.0665, 0.2882,-0.0459
04-May-2019 22:06:37.963, 0.0667, 0.2863,-0.0454
04-May-2019 22:06:37.983, 0.0659, 0.2838,-0.0446
04-May-2019 22:06:38.002, 0.0643, 0.2814,-0.0441
04-May-2019 22:06:38.022, 0.0630, 0.2786,-0.0437
04-May-2019 22:06:38.041, 0.0623, 0.2757,-0.0432
04-May-2019 22:06:38.060, 0.0620, 0.2727,-0.0427
04-May-2019 22:06:38.081, 0.0610, 0.2701,-0.0422
04-May-2019 22:06:38.101, 0.0592, 0.2677,-0.0416
04-May-2019 22:06:38.120, 0.0574, 0.2650,-0.0411
04-May-2019 22:06:38.139, 0.0565, 0.2632,-0.0407
04-May-2019 22:06:38.158, 0.0559, 0.2607,-0.0400
04-May-2019 22:06:38.177, 0.0552, 0.2577,-0.0394
04-May-2019 22:06:38.197, 0.0540, 0.2549,-0.0390
04-May-2019 22:06:38.216, 0.0532, 0.2526,-0.0386
04-May-2019 22:06:38.237, 0.0531, 0.2501,-0.0383
04-May-2019 22:06:38.256, 0.0535, 0.2470,-0.0380
04-May-2019 22:06:38.275, 0.0541, 0.2440,-0.0375
04-May-2019 22:06:38.296, 0.0550, 0.2416,-0.0369
04-May-2019 22:06:38.314, 0.0560, 0.2393,-0.0366
04-May-2019 22:06:38.333, 0.0568, 0.2375,-0.0365
04-May-2019 22:06:38.353, 0.0572, 0.2349,-0.0364
04-May-2019 22:06:38.372, 0.0574, 0.2322,-0.0363
04-May-2019 22:06:38.392, 0.0577, 0.2295,-0.0363
04-May-2019 22:06:38.411, 0.0582, 0.2271,-0.0362
04-May-2019 22:06:38.430, 0.0584, 0.2245,-0.0360
04-May-2019 22:06:38.450, 0.0581, 0.2220,-0.0356
04-May-2019 22:06:38.470, 0.0574, 0.2197,-0.0353
04-May-2019 22:06:38.489, 0.0568, 0.2181,-0.0350
04-May-2019 22:06:38.508, 0.0565, 0.2157,-0.0348
04-May-2019 22:06:38.528, 0.0565, 0.2130,-0.0346
04-May-2019 22:06:38.547, 0.0561, 0.2104,-0.0344
04-May-2019 22:06:38.567, 0.0555, 0.2076,-0.0341
04-May-2019 22:06:38.586, 0.0553, 0.2052,-0.0339
04-May-2019 22:06:38.605, 0.0553, 0.2028,-0.0338
04-May-2019 22:06:38.625, 0.0551, 0.2001,-0.0336
04-May-2019 22:06:38.644, 0.0548, 0.1977,-0.0333
04-May-2019 22:06:38.664, 0.0543, 0.1959,-0.0329
04-May-2019 22:06:38.684, 0.0537, 0.1943,-0.0326
04-May-2019 22:06:38.703, 0.0532, 0.1927,-0.0324
04-May-2019 22:06:38.722, 0.0527, 0.1900,-0.0322
04-May-2019 22:06:38.742, 0.0524, 0.1873,-0.0320
04-May-2019 22:06:38.761, 0.0522, 0.1847,-0.0317
04-May-2019 22:06:38.781, 0.0523, 0.1823,-0.0311
04-May-2019 22:06:38.800, 0.0528, 0.1797,-0.0306
04-May-2019 22:06:38.820, 0.0532, 0.1771,-0.0301
04-May-2019 22:06:38.840, 0.0525, 0.1746,-0.0297
04-May-2019 22:06:38.859, 0.0515, 0.1726,-0.0295
04-May-2019 22:06:38.878, 0.0507, 0.1699,-0.0290
04-May-2019 22:06:38.898, 0.0506, 0.1670,-0.0285
04-May-2019 22:06:38.917, 0.0507, 0.1641,-0.0280
04-May-2019 22:06:38.936, 0.0507, 0.1616,-0.0274
04-May-2019 22:06:38.956, 0.0509, 0.1591,-0.0270
04-May-2019 22:06:38.976, 0.0511, 0.1568,-0.0268
04-May-2019 22:06:38.996, 0.0515, 0.1544,-0.0266
04-May-2019 22:06:39.016, 0.0524, 0.1521,-0.0262
